Date,Open,High,Low,Close*,Adj Close**
29-Dec-86,246.9,246.92,244.31,244.67,244.67
30-Dec-86,244.66,244.67,243.04,243.37,243.37
31-Dec-86,243.37,244.03,241.28,242.17,242.17
2-Jan-87,242.17,246.45,242.17,246.45,246.45
5-Jan-87,246.45,252.57,246.45,252.19,252.19
6-Jan-87,252.2,253.99,252.14,252.78,252.78
7-Jan-87,252.78,255.72,252.65,255.33,255.33
8-Jan-87,255.36,257.28,254.97,257.28,257.28
9-Jan-87,257.26,259.2,256.11,258.73,258.73
12-Jan-87,258.72,261.36,257.92,260.3,260.3
13-Jan-87,260.3,260.45,259.21,259.95,259.95
14-Jan-87,259.95,262.72,259.62,262.64,262.64
15-Jan-87,262.65,266.68,262.64,265.49,265.49
16-Jan-87,265.46,267.24,264.31,266.28,266.28
19-Jan-87,266.26,269.34,264,269.34,269.34
20-Jan-87,269.34,271.03,267.65,269.04,269.04
21-Jan-87,269.04,270.87,267.35,267.84,267.84
22-Jan-87,267.84,274.05,267.32,273.91,273.91
23-Jan-87,273.91,280.96,268.41,270.1,270.1
26-Jan-87,270.1,270.4,267.73,269.61,269.61
27-Jan-87,269.61,274.31,269.61,273.75,273.75
28-Jan-87,273.75,275.71,273.03,275.4,275.4
29-Jan-87,275.4,276.85,272.54,274.24,274.24
30-Jan-87,274.24,274.24,271.38,274.08,274.08
2-Feb-87,274.08,277.35,273.16,276.45,276.45
3-Feb-87,276.45,277.83,275.84,275.99,275.99
4-Feb-87,275.99,279.65,275.35,279.64,279.64
5-Feb-87,279.64,282.26,278.66,281.16,281.16
6-Feb-87,281.16,281.79,279.87,280.04,280.04
9-Feb-87,280.04,280.04,277.24,278.16,278.16
10-Feb-87,278.16,278.16,273.49,275.07,275.07
11-Feb-87,275.07,277.71,274.71,277.54,277.54
12-Feb-87,277.54,278.04,273.89,275.62,275.62
13-Feb-87,275.62,280.91,275.01,279.7,279.7
17-Feb-87,279.7,285.49,279.7,285.49,285.49
18-Feb-87,285.49,287.55,282.97,285.42,285.42
19-Feb-87,285.42,286.24,283.84,285.57,285.57
20-Feb-87,285.57,285.98,284.31,285.48,285.48
23-Feb-87,285.48,285.5,279.37,282.38,282.38
24-Feb-87,282.38,283.33,281.45,282.88,282.88
25-Feb-87,282.88,285.35,282.14,284,284
26-Feb-87,284,284.4,280.73,282.96,282.96
27-Feb-87,282.96,284.55,282.77,284.2,284.2
2-Mar-87,284.17,284.83,282.3,283,283
3-Mar-87,283,284.19,282.92,284.12,284.12
4-Mar-87,284.12,288.62,284.12,288.62,288.62
5-Mar-87,288.62,291.24,288.6,290.52,290.52
6-Mar-87,290.52,290.67,288.77,290.66,290.66
9-Mar-87,290.66,290.66,287.12,288.3,288.3
10-Mar-87,288.3,290.87,287.89,290.86,290.86
11-Mar-87,290.87,292.51,289.33,290.31,290.31
12-Mar-87,290.33,291.91,289.66,291.22,291.22
13-Mar-87,291.22,291.79,289.88,289.89,289.89
16-Mar-87,289.88,289.89,286.64,288.23,288.23
17-Mar-87,288.09,292.47,287.96,292.47,292.47
18-Mar-87,292.49,294.58,290.87,292.78,292.78
19-Mar-87,292.73,294.46,292.26,294.08,294.08
20-Mar-87,294.08,298.17,294.08,298.17,298.17
23-Mar-87,298.16,301.17,297.5,301.16,301.16
24-Mar-87,301.17,301.92,300.14,301.64,301.64
25-Mar-87,301.52,301.85,299.36,300.38,300.38
26-Mar-87,300.39,302.72,300.38,300.93,300.93
27-Mar-87,300.96,301.41,296.06,296.13,296.13
30-Mar-87,296.1,296.13,286.69,289.2,289.2
31-Mar-87,289.21,291.87,289.07,291.7,291.7
1-Apr-87,291.59,292.38,288.34,292.38,292.38
2-Apr-87,292.41,294.47,292.02,293.63,293.63
3-Apr-87,293.64,301.3,292.3,300.41,300.41
6-Apr-87,300.46,302.21,300.41,301.95,301.95
7-Apr-87,301.94,303.65,296.67,296.69,296.69
8-Apr-87,296.72,299.2,295.18,297.26,297.26
9-Apr-87,297.25,297.71,291.5,292.86,292.86
10-Apr-87,292.82,293.74,290.94,292.49,292.49
13-Apr-87,292.48,293.36,285.62,285.62,285.62
14-Apr-87,285.61,285.62,275.67,279.16,279.16
15-Apr-87,279.17,285.14,279.16,284.44,284.44
16-Apr-87,284.45,289.57,284.44,286.91,286.91
20-Apr-87,286.91,288.36,284.55,286.09,286.09
21-Apr-87,285.88,293.07,282.89,293.07,293.07
22-Apr-87,293.05,293.46,286.98,287.19,287.19
23-Apr-87,287.19,289.12,284.28,286.82,286.82
24-Apr-87,286.81,286.82,281.18,281.52,281.52
27-Apr-87,281.52,284.45,276.22,281.83,281.83
28-Apr-87,281.83,285.95,281.83,282.51,282.51
29-Apr-87,282.58,286.42,282.58,284.57,284.57
30-Apr-87,284.58,290.08,284.57,288.36,288.36
1-May-87,286.99,289.71,286.52,288.03,288.03
4-May-87,288.02,289.99,286.39,289.36,289.36
5-May-87,289.36,295.4,289.34,295.34,295.34
6-May-87,295.35,296.19,293.6,295.47,295.47
7-May-87,295.45,296.8,294.07,294.71,294.71
8-May-87,294.73,296.18,291.73,293.37,293.37
11-May-87,293.37,298.69,291.55,291.57,291.57
12-May-87,291.57,293.3,290.18,293.3,293.3
13-May-87,293.31,294.54,290.74,293.98,293.98
14-May-87,293.98,295.1,292.95,294.24,294.24
15-May-87,294.23,294.24,287.11,287.43,287.43
18-May-87,287.43,287.43,282.57,286.65,286.65
19-May-87,286.66,287.39,278.83,279.62,279.62
20-May-87,279.62,280.89,277.01,278.21,278.21
21-May-87,278.23,282.31,278.21,280.17,280.17
22-May-87,280.17,283.33,280.17,282.16,282.16
26-May-87,282.16,289.11,282.16,289.11,289.11
27-May-87,289.07,290.78,288.19,288.73,288.73
28-May-87,288.73,291.5,286.33,290.76,290.76
29-May-87,290.77,292.87,289.7,290.1,290.1
1-Jun-87,290.12,291.96,289.23,289.83,289.83
2-Jun-87,289.82,290.94,286.93,288.46,288.46
3-Jun-87,288.56,293.47,288.56,293.47,293.47
4-Jun-87,293.46,295.09,292.76,295.09,295.09
5-Jun-87,295.11,295.11,292.8,293.45,293.45
8-Jun-87,293.46,297.03,291.55,296.72,296.72
9-Jun-87,296.72,297.59,295.9,297.28,297.28
10-Jun-87,297.28,300.81,295.66,297.47,297.47
11-Jun-87,297.5,298.94,297.47,298.73,298.73
12-Jun-87,298.77,302.26,298.73,301.62,301.62
15-Jun-87,301.62,304.11,301.62,303.14,303.14
16-Jun-87,303.12,304.86,302.6,304.76,304.76
17-Jun-87,304.77,305.74,304.03,304.81,304.81
18-Jun-87,304.78,306.13,303.38,305.69,305.69
19-Jun-87,305.71,306.97,305.55,306.97,306.97
22-Jun-87,306.98,310.2,306.97,309.65,309.65
23-Jun-87,309.66,310.27,307.48,308.43,308.43
24-Jun-87,308.44,308.91,306.32,306.86,306.86
25-Jun-87,306.87,309.44,306.86,308.96,308.96
26-Jun-87,308.94,308.96,306.36,307.16,307.16
29-Jun-87,307.15,308.15,306.75,307.9,307.9
30-Jun-87,307.89,308,303.01,304,304
1-Jul-87,303.99,304,302.53,302.94,302.94
2-Jul-87,302.96,306.34,302.94,305.63,305.63
6-Jul-87,305.64,306.75,304.23,304.92,304.92
7-Jul-87,304.91,308.63,304.73,307.4,307.4
8-Jul-87,307.41,308.48,306.01,308.29,308.29
9-Jul-87,308.3,309.56,307.42,307.52,307.52
10-Jul-87,307.55,308.4,306.96,308.37,308.37
13-Jul-87,308.41,308.41,305.49,307.63,307.63
14-Jul-87,307.67,310.69,307.46,310.68,310.68
15-Jul-87,310.67,312.08,309.07,310.42,310.42
16-Jul-87,311,312.83,310.42,312.7,312.7
17-Jul-87,312.71,314.59,312.38,314.59,314.59
20-Jul-87,314.56,314.59,311.24,311.39,311.39
21-Jul-87,311.36,312.41,307.51,308.55,308.55
22-Jul-87,308.56,309.12,307.22,308.47,308.47
23-Jul-87,308.5,309.63,306.1,307.81,307.81
24-Jul-87,307.82,309.28,307.78,309.27,309.27
27-Jul-87,309.3,310.7,308.61,310.65,310.65
28-Jul-87,310.65,312.33,310.28,312.33,312.33
29-Jul-87,312.34,315.65,311.73,315.65,315.65
30-Jul-87,315.69,318.53,315.65,318.05,318.05
31-Jul-87,318.05,318.85,317.56,318.66,318.66
3-Aug-87,318.62,320.26,316.52,317.57,317.57
4-Aug-87,317.59,318.25,314.51,316.23,316.23
5-Aug-87,316.25,319.74,316.23,318.45,318.45
6-Aug-87,318.49,322.09,317.5,322.09,322.09
7-Aug-87,322.1,324.15,321.82,323,323
10-Aug-87,322.98,328,322.95,328,328
11-Aug-87,328.02,333.4,328,333.33,333.33
12-Aug-87,333.32,334.57,331.06,332.39,332.39
13-Aug-87,332.38,335.52,332.38,334.65,334.65
14-Aug-87,334.63,336.08,332.63,333.99,333.99
17-Aug-87,333.98,335.43,332.88,334.11,334.11
18-Aug-87,334.1,334.11,326.43,329.25,329.25
19-Aug-87,329.26,329.89,326.54,329.83,329.83
20-Aug-87,331.49,335.19,329.83,334.84,334.84
21-Aug-87,334.85,336.37,334.3,335.9,335.9
24-Aug-87,335.89,335.9,331.92,333.33,333.33
25-Aug-87,333.37,337.89,333.33,336.77,336.77
26-Aug-87,336.77,337.39,334.46,334.57,334.57
27-Aug-87,334.56,334.57,331.1,331.38,331.38
28-Aug-87,331.37,331.38,327.03,327.04,327.04
31-Aug-87,327.03,330.09,326.99,329.8,329.8
1-Sep-87,329.81,332.18,322.83,323.4,323.4
2-Sep-87,323.4,324.53,318.76,321.68,321.68
3-Sep-87,321.47,324.29,317.39,320.21,320.21
4-Sep-87,320.21,322.03,316.53,316.7,316.7
8-Sep-87,316.68,316.7,308.56,313.56,313.56
9-Sep-87,313.6,315.41,312.29,313.92,313.92
10-Sep-87,313.92,317.59,313.92,317.13,317.13
11-Sep-87,317.14,322.45,317.13,321.98,321.98
14-Sep-87,322.02,323.81,320.4,323.08,323.08
15-Sep-87,323.07,323.08,317.63,317.74,317.74
16-Sep-87,317.75,319.5,314.61,314.86,314.86
17-Sep-87,314.94,316.08,313.45,314.93,314.93
18-Sep-87,314.98,316.99,314.86,314.86,314.86
21-Sep-87,314.92,317.66,310.12,310.54,310.54
22-Sep-87,310.54,319.51,308.69,319.5,319.5
23-Sep-87,319.49,321.83,319.12,321.19,321.19
24-Sep-87,321.09,322.01,319.12,319.72,319.72
25-Sep-87,319.72,320.55,318.1,320.16,320.16
28-Sep-87,320.16,325.33,320.16,323.2,323.2
29-Sep-87,323.2,324.63,320.27,321.69,321.69
30-Sep-87,321.69,322.53,320.16,321.83,321.83
1-Oct-87,321.83,327.34,321.83,327.33,327.33
2-Oct-87,327.33,328.94,327.22,328.07,328.07
5-Oct-87,328.07,328.57,326.09,328.08,328.08
6-Oct-87,328.08,328.08,319.17,319.22,319.22
7-Oct-87,319.22,319.39,315.78,318.54,318.54
8-Oct-87,318.54,319.34,312.02,314.16,314.16
9-Oct-87,314.16,315.04,310.97,311.07,311.07
12-Oct-87,311.07,311.07,306.76,309.39,309.39
13-Oct-87,309.39,314.53,309.39,314.52,314.52
14-Oct-87,314.52,314.52,304.78,305.23,305.23
15-Oct-87,305.21,305.23,298.07,298.08,298.08
16-Oct-87,298.08,298.92,281.52,282.7,282.7
19-Oct-87,282.7,282.7,224.83,224.84,224.84
20-Oct-87,225.06,245.62,216.46,236.83,236.83
21-Oct-87,236.83,259.27,236.83,258.38,258.38
22-Oct-87,258.24,258.38,242.99,248.25,248.25
23-Oct-87,248.29,250.7,242.76,248.22,248.22
26-Oct-87,248.2,248.22,227.26,227.67,227.67
27-Oct-87,227.67,237.81,227.67,233.19,233.19
28-Oct-87,233.19,238.58,226.26,233.28,233.28
29-Oct-87,233.31,246.69,233.28,244.77,244.77
30-Oct-87,244.77,254.04,244.77,251.79,251.79
2-Nov-87,251.73,255.75,249.15,255.75,255.75
3-Nov-87,255.75,255.75,242.78,250.82,250.82
4-Nov-87,250.81,251,246.34,248.96,248.96
5-Nov-87,248.93,256.09,247.72,254.48,254.48
6-Nov-87,254.49,257.21,249.68,250.41,250.41
9-Nov-87,250.41,250.41,243.01,243.17,243.17
10-Nov-87,243.14,243.17,237.64,239,239
11-Nov-87,239.01,243.86,239,241.9,241.9
12-Nov-87,241.93,249.9,241.9,248.52,248.52
13-Nov-87,248.54,249.42,245.64,245.64,245.64
16-Nov-87,245.69,249.54,244.98,246.76,246.76
17-Nov-87,246.73,246.76,240.81,243.04,243.04
18-Nov-87,243.09,245.55,240.67,245.55,245.55
19-Nov-87,245.54,245.55,239.7,240.05,240.05
20-Nov-87,240.04,242.01,235.89,242,242
23-Nov-87,242,242.99,240.5,242.99,242.99
24-Nov-87,242.98,247.9,242.98,246.39,246.39
25-Nov-87,246.42,246.54,244.08,244.1,244.1
27-Nov-87,244.11,244.12,240.34,240.34,240.34
30-Nov-87,240.27,240.34,225.75,230.3,230.3
1-Dec-87,230.32,234.02,230.3,232,232
2-Dec-87,232.01,234.56,230.31,233.45,233.45
3-Dec-87,233.46,233.9,225.21,225.21,225.21
4-Dec-87,225.2,225.77,221.24,223.92,223.92
7-Dec-87,223.98,228.77,223.92,228.76,228.76
8-Dec-87,228.77,234.92,228.69,234.91,234.91
9-Dec-87,234.91,240.09,233.83,238.89,238.89
10-Dec-87,238.89,240.05,233.4,233.57,233.57
11-Dec-87,233.6,235.48,233.35,235.32,235.32
14-Dec-87,235.3,242.34,235.04,242.19,242.19
15-Dec-87,242.19,245.59,241.31,242.81,242.81
16-Dec-87,242.81,248.11,242.8,248.08,248.08
17-Dec-87,248.08,248.6,242.96,242.98,242.98
18-Dec-87,243.01,249.18,243.01,249.16,249.16
21-Dec-87,249.14,250.25,248.3,249.54,249.54
22-Dec-87,249.56,249.97,247.01,249.95,249.95
23-Dec-87,249.96,253.35,249.95,253.16,253.16
24-Dec-87,253.13,253.16,251.68,252.03,252.03
28-Dec-87,252.01,252.02,244.19,245.57,245.57
29-Dec-87,245.58,245.88,244.28,244.59,244.59
30-Dec-87,244.63,248.06,244.59,247.86,247.86
31-Dec-87,247.84,247.86,245.22,247.08,247.08
4-Jan-88,247.1,256.44,247.08,255.94,255.94
5-Jan-88,255.95,261.78,255.95,258.63,258.63
6-Jan-88,258.64,259.79,257.18,258.89,258.89
7-Jan-88,258.87,261.32,256.18,261.07,261.07
8-Jan-88,261.05,261.07,242.95,243.4,243.4
11-Jan-88,243.38,247.51,241.07,247.49,247.49
12-Jan-88,247.44,247.49,240.46,245.42,245.42
13-Jan-88,245.41,249.25,241.41,245.81,245.81
14-Jan-88,245.83,247,243.97,245.88,245.88
15-Jan-88,246.02,253.65,245.88,252.05,252.05
18-Jan-88,252.05,252.86,249.98,251.88,251.88
19-Jan-88,251.84,253.33,248.75,249.32,249.32
20-Jan-88,249.31,249.32,241.14,242.63,242.63
21-Jan-88,242.65,244.25,240.17,243.14,243.14
22-Jan-88,243.14,246.5,243.14,246.5,246.5
25-Jan-88,246.53,252.87,246.5,252.17,252.17
26-Jan-88,252.13,252.17,249.1,249.57,249.57
27-Jan-88,249.58,253.02,248.5,249.38,249.38
28-Jan-88,249.39,253.66,249.38,253.29,253.29
29-Jan-88,253.31,257.07,252.7,257.07,257.07
1-Feb-88,257.05,258.27,254.93,255.04,255.04
2-Feb-88,255.05,256.08,252.8,255.57,255.57
3-Feb-88,255.56,256.98,250.56,252.21,252.21
4-Feb-88,252.2,253.03,250.34,252.21,252.21
5-Feb-88,252.22,253.85,250.9,250.96,250.96
8-Feb-88,250.95,250.96,247.82,249.1,249.1
9-Feb-88,249.11,251.72,248.66,251.72,251.72
10-Feb-88,251.74,256.92,251.72,256.66,256.66
11-Feb-88,256.63,257.77,255.12,255.95,255.95
12-Feb-88,255.95,258.86,255.85,257.63,257.63
16-Feb-88,257.61,259.84,256.57,259.83,259.83
17-Feb-88,259.94,261.47,257.83,259.21,259.21
18-Feb-88,258.82,259.6,256.9,257.91,257.91
19-Feb-88,257.9,261.61,257.62,261.61,261.61
22-Feb-88,261.6,266.06,260.88,265.64,265.64
23-Feb-88,265.62,266.12,263.11,265.02,265.02
24-Feb-88,265.01,266.25,263.87,264.43,264.43
25-Feb-88,264.39,267.75,261.05,261.58,261.58
26-Feb-88,261.56,263,261.38,262.46,262.46
29-Feb-88,262.46,267.82,262.46,267.82,267.82
1-Mar-88,267.82,267.95,265.39,267.22,267.22
2-Mar-88,267.23,268.75,267,267.98,267.98
3-Mar-88,267.98,268.4,266.82,267.88,267.88
4-Mar-88,267.87,268.4,264.72,267.3,267.3
7-Mar-88,267.28,267.69,265.94,267.38,267.38
8-Mar-88,267.38,270.06,267.38,269.43,269.43
9-Mar-88,269.46,270.76,268.65,269.06,269.06
10-Mar-88,269.07,269.35,263.8,263.84,263.84
11-Mar-88,263.85,264.94,261.27,264.94,264.94
14-Mar-88,264.93,266.55,264.52,266.37,266.37
15-Mar-88,266.34,266.41,264.92,266.13,266.13
16-Mar-88,266.11,268.68,264.81,268.65,268.65
17-Mar-88,268.66,271.22,268.65,271.22,271.22
18-Mar-88,271.22,272.64,269.76,271.12,271.12
21-Mar-88,271.1,271.12,267.42,268.74,268.74
22-Mar-88,268.73,269.61,267.9,268.84,268.84
23-Mar-88,268.81,269.79,268.01,268.91,268.91
24-Mar-88,268.91,268.91,262.48,263.35,263.35
25-Mar-88,263.34,263.44,258.12,258.51,258.51
28-Mar-88,258.5,258.51,256.07,258.06,258.06
29-Mar-88,258.11,260.86,258.06,260.07,260.07
30-Mar-88,260.06,261.59,257.92,258.07,258.07
31-Mar-88,258.03,259.03,256.16,258.89,258.89
4-Apr-88,258.89,259.06,255.68,256.09,256.09
5-Apr-88,256.1,258.52,256.03,258.51,258.51
6-Apr-88,258.52,265.5,258.22,265.49,265.49
7-Apr-88,265.51,267.32,265.22,266.16,266.16
8-Apr-88,266.15,270.22,266.11,269.43,269.43
11-Apr-88,269.43,270.41,268.61,270.16,270.16
12-Apr-88,269.88,272.05,269.66,271.37,271.37
13-Apr-88,271.33,271.7,269.23,271.58,271.58
14-Apr-88,271.55,271.57,259.37,259.75,259.75
15-Apr-88,259.74,260.39,255.97,259.77,259.77
18-Apr-88,259.75,259.81,258.03,259.21,259.21
19-Apr-88,259.24,262.38,257.91,257.92,257.92
20-Apr-88,257.91,258.54,256.12,256.13,256.13
21-Apr-88,256.15,260.44,254.71,256.42,256.42
22-Apr-88,256.45,261.16,256.42,260.14,260.14
25-Apr-88,260.15,263.29,260.14,262.51,262.51
26-Apr-88,262.45,265.06,262.18,263.93,263.93
27-Apr-88,263.94,265.09,263.45,263.8,263.8
28-Apr-88,263.79,263.8,262.22,262.61,262.61
29-Apr-88,262.59,262.61,259.97,261.33,261.33
2-May-88,261.36,261.56,259.99,261.56,261.56
3-May-88,261.55,263.7,261.55,263,263
4-May-88,263.05,263.23,260.31,260.32,260.32
5-May-88,260.3,260.32,258.13,258.79,258.79
6-May-88,258.8,260.31,257.03,257.48,257.48
9-May-88,257.47,258.22,255.45,256.54,256.54
10-May-88,256.53,258.3,255.93,257.62,257.62
11-May-88,257.6,257.62,252.32,253.31,253.31
12-May-88,253.32,254.87,253.31,253.85,253.85
13-May-88,253.88,256.83,253.85,256.78,256.78
16-May-88,256.75,258.71,256.28,258.71,258.71
17-May-88,258.72,260.2,255.35,255.39,255.39
18-May-88,255.4,255.67,250.73,251.35,251.35
19-May-88,251.36,252.57,248.85,252.57,252.57
20-May-88,252.61,253.7,251.79,253.02,253.02
23-May-88,253,253.02,249.82,250.83,250.83
24-May-88,250.84,253.51,250.83,253.51,253.51
25-May-88,253.52,255.34,253.51,253.76,253.76
26-May-88,253.75,254.98,253.52,254.63,254.63
27-May-88,254.62,254.63,252.74,253.42,253.42
31-May-88,253.44,262.16,253.42,262.16,262.16
1-Jun-88,262.16,267.43,262.1,266.69,266.69
2-Jun-88,266.65,266.71,264.12,265.33,265.33
3-Jun-88,265.34,267.11,264.42,266.45,266.45
6-Jun-88,266.46,267.05,264.97,267.05,267.05
7-Jun-88,267.02,267.28,264.5,265.17,265.17
8-Jun-88,265.32,272.01,265.17,271.52,271.52
9-Jun-88,271.5,272.29,270.19,270.2,270.2
10-Jun-88,270.22,273.21,270.2,271.26,271.26
13-Jun-88,271.28,271.94,270.53,271.43,271.43
14-Jun-88,271.58,276.14,271.44,274.3,274.3
15-Jun-88,274.29,274.45,272.75,274.45,274.45
16-Jun-88,274.44,274.45,268.76,269.77,269.77
17-Jun-88,269.79,270.77,268.09,270.68,270.68
20-Jun-88,270.67,270.68,268.59,268.94,268.94
21-Jun-88,268.95,271.67,267.52,271.67,271.67
22-Jun-88,271.69,276.88,271.67,275.66,275.66
23-Jun-88,275.62,275.89,274.26,274.82,274.82
24-Jun-88,274.81,275.19,273.53,273.78,273.78
27-Jun-88,273.78,273.79,268.85,269.06,269.06
28-Jun-88,269.07,272.8,269.06,272.31,272.31
29-Jun-88,272.32,273.01,269.49,270.98,270.98
30-Jun-88,271,273.51,270.97,273.5,273.5
1-Jul-88,273.5,273.8,270.78,271.78,271.78
5-Jul-88,271.78,275.81,270.51,275.81,275.81
6-Jul-88,275.8,276.36,269.92,272.02,272.02
7-Jul-88,272,272.05,269.31,271.78,271.78
8-Jul-88,271.76,272.31,269.86,270.02,270.02
11-Jul-88,270.03,271.64,270.02,270.55,270.55
12-Jul-88,270.54,270.7,266.96,267.85,267.85
13-Jul-88,267.87,269.46,266.12,269.32,269.32
14-Jul-88,269.33,270.69,268.58,270.26,270.26
15-Jul-88,270.23,272.06,269.53,272.05,272.05
18-Jul-88,271.99,272.05,268.66,270.51,270.51
19-Jul-88,270.49,271.21,267.01,268.47,268.47
20-Jul-88,268.52,270.24,268.47,270,270
21-Jul-88,269.99,270,266.66,266.66,266.66
22-Jul-88,266.65,266.66,263.29,263.5,263.5
25-Jul-88,263.49,265.17,263.03,264.68,264.68
26-Jul-88,264.7,266.09,264.32,265.19,265.19
27-Jul-88,265.18,265.83,262.48,262.5,262.5
28-Jul-88,262.52,266.55,262.5,266.02,266.02
29-Jul-88,266.04,272.02,266.02,272.02,272.02
1-Aug-88,272.03,272.8,271.21,272.21,272.21
2-Aug-88,272.19,273.68,270.37,272.06,272.06
3-Aug-88,272.03,273.42,271.15,272.98,272.98
4-Aug-88,273,274.2,271.77,271.93,271.93
5-Aug-88,271.7,271.93,270.08,271.15,271.15
8-Aug-88,271.13,272.47,269.93,269.98,269.98
9-Aug-88,270,270.2,265.06,266.49,266.49
10-Aug-88,266.43,266.49,261.03,261.9,261.9
11-Aug-88,261.92,262.77,260.34,262.75,262.75
12-Aug-88,262.7,262.94,261.37,262.55,262.55
15-Aug-88,262.49,262.55,258.68,258.69,258.69
16-Aug-88,258.68,262.61,257.5,260.56,260.56
17-Aug-88,260.57,261.84,259.33,260.77,260.77
18-Aug-88,260.76,262.76,260.75,261.03,261.03
19-Aug-88,261.05,262.27,260.23,260.24,260.24
22-Aug-88,260.24,260.71,256.94,256.98,256.98
23-Aug-88,256.99,257.86,256.53,257.09,257.09
24-Aug-88,257.16,261.13,257.09,261.13,261.13
25-Aug-88,261.1,261.13,257.56,259.18,259.18
26-Aug-88,259.18,260.15,258.87,259.68,259.68
29-Aug-88,259.68,262.56,259.68,262.33,262.33
30-Aug-88,262.33,263.18,261.53,262.51,262.51
31-Aug-88,262.51,263.8,261.21,261.52,261.52
1-Sep-88,261.52,261.52,256.98,258.35,258.35
2-Sep-88,258.35,264.9,258.35,264.48,264.48
6-Sep-88,264.42,265.94,264.4,265.59,265.59
7-Sep-88,265.62,266.98,264.93,265.87,265.87
8-Sep-88,265.87,266.54,264.88,265.88,265.88
9-Sep-88,265.88,268.26,263.66,266.84,266.84
12-Sep-88,266.85,267.64,266.22,266.47,266.47
13-Sep-88,266.45,267.43,265.22,267.43,267.43
14-Sep-88,267.5,269.47,267.41,269.31,269.31
15-Sep-88,269.3,269.78,268.03,268.13,268.13
16-Sep-88,268.13,270.81,267.33,270.65,270.65
19-Sep-88,270.64,270.65,267.41,268.82,268.82
20-Sep-88,268.83,270.07,268.5,269.73,269.73
21-Sep-88,269.76,270.64,269.48,270.16,270.16
22-Sep-88,270.19,270.58,268.26,269.18,269.18
23-Sep-88,269.16,270.31,268.28,269.76,269.76
26-Sep-88,269.77,269.8,268.61,268.88,268.88
27-Sep-88,268.89,269.36,268.01,268.26,268.26
28-Sep-88,268.22,269.08,267.77,269.08,269.08
29-Sep-88,269.09,273.02,269.08,272.59,272.59
30-Sep-88,272.55,274.87,271.66,271.91,271.91
3-Oct-88,271.89,271.91,268.84,271.38,271.38
4-Oct-88,271.37,271.79,270.34,270.62,270.62
5-Oct-88,270.63,272.45,270.08,271.86,271.86
6-Oct-88,271.87,272.39,271.3,272.39,272.39
7-Oct-88,272.38,278.07,272.37,278.07,278.07
10-Oct-88,278.06,278.69,277.1,278.24,278.24
11-Oct-88,278.15,278.24,276.33,277.93,277.93
12-Oct-88,277.91,277.93,273.05,273.98,273.98
13-Oct-88,273.95,275.83,273.39,275.22,275.22
14-Oct-88,275.27,277.01,274.08,275.5,275.5
17-Oct-88,275.48,276.65,275.01,276.41,276.41
18-Oct-88,276.43,279.39,276.41,279.38,279.38
19-Oct-88,279.4,280.53,274.41,276.97,276.97
20-Oct-88,276.97,282.88,276.93,282.88,282.88
21-Oct-88,282.88,283.66,281.16,283.66,283.66
24-Oct-88,283.63,283.95,282.28,282.28,282.28
25-Oct-88,282.28,282.84,281.87,282.38,282.38
26-Oct-88,282.37,282.52,280.54,281.38,281.38
27-Oct-88,281.35,281.38,276,277.28,277.28
28-Oct-88,277.29,279.48,277.28,278.53,278.53
31-Oct-88,278.54,279.39,277.14,278.97,278.97
1-Nov-88,278.97,279.57,278.01,279.06,279.06
2-Nov-88,279.07,279.45,277.08,279.06,279.06
3-Nov-88,279.04,280.37,279.04,279.2,279.2
4-Nov-88,279.11,279.2,276.31,276.31,276.31
7-Nov-88,276.3,276.31,273.62,273.93,273.93
8-Nov-88,273.95,275.8,273.93,275.15,275.15
9-Nov-88,275.14,275.15,272.15,273.33,273.33
10-Nov-88,273.32,274.37,272.98,273.69,273.69
11-Nov-88,273.65,273.69,267.92,267.92,267.92
14-Nov-88,267.93,269.25,266.79,267.72,267.72
15-Nov-88,267.73,268.75,267.72,268.34,268.34
16-Nov-88,268.41,268.41,262.85,263.82,263.82
17-Nov-88,264.61,265.63,263.45,264.6,264.6
18-Nov-88,264.6,266.62,264.6,266.47,266.47
21-Nov-88,266.35,266.47,263.41,266.22,266.22
22-Nov-88,266.19,267.85,265.42,267.21,267.21
23-Nov-88,267.22,269.56,267.21,269,269
25-Nov-88,268.99,269,266.47,267.23,267.23
28-Nov-88,267.22,268.98,266.97,268.64,268.64
29-Nov-88,268.6,271.31,268.13,270.91,270.91
30-Nov-88,270.91,274.36,270.9,273.7,273.7
1-Dec-88,273.68,273.7,272.27,272.49,272.49
2-Dec-88,272.49,272.49,270.47,271.81,271.81
5-Dec-88,274.93,275.62,271.81,274.93,274.93
6-Dec-88,274.93,277.89,274.62,277.59,277.59
7-Dec-88,277.59,279.01,277.34,278.13,278.13
8-Dec-88,278.13,278.13,276.55,276.59,276.59
